분석인덱스,시도명,시군구명,행정동명,일반결제년월,결제금액,전월결제금액,결제변화비율
2701,경기도,포천시,영중면,2020-01,817250,506080,61.49
2702,경기도,포천시,영중면,2020-02,1411940,817250,72.77
2703,경기도,포천시,영중면,2020-03,2661097,1411940,88.47
2704,경기도,포천시,이동면,2019-12,693800,693800,0.00
2705,경기도,포천시,이동면,2020-01,1718440,693800,147.69
2706,경기도,포천시,이동면,2020-02,2232950,1718440,29.94
2707,경기도,포천시,이동면,2020-03,3068660,2232950,37.43
2708,경기도,포천시,일동면,2019-12,1394930,1394930,0.00
2709,경기도,포천시,일동면,2020-01,3877354,1394930,177.96
2710,경기도,포천시,일동면,2020-02,5451420,3877354,40.60
2711,경기도,포천시,일동면,2020-03,8815850,5451420,61.72
2712,경기도,포천시,창수면,2019-12,457000,457000,0.00
2713,경기도,포천시,창수면,2020-01,431250,457000,-5.63
2714,경기도,포천시,창수면,2020-02,829200,431250,92.28
2715,경기도,포천시,창수면,2020-03,1892740,829200,128.26
2716,경기도,포천시,포천동,2019-12,14959620,14959620,0.00
2717,경기도,포천시,포천동,2020-01,23488274,14959620,57.01
2718,경기도,포천시,포천동,2020-02,45552611,23488274,93.94
2719,경기도,포천시,포천동,2020-03,67578550,45552611,48.35
2720,경기도,포천시,화현면,2019-12,111000,111000,0.00
2721,경기도,포천시,화현면,2020-01,309000,111000,178.38
2722,경기도,포천시,화현면,2020-02,352000,309000,13.92
2723,경기도,포천시,화현면,2020-03,780300,352000,121.68
2724,경기도,하남시,감북동,2019-09,2761154,2761154,0.00
2725,경기도,하남시,감북동,2019-10,6983659,2761154,152.93
2726,경기도,하남시,감북동,2019-11,5387041,6983659,-22.86
2727,경기도,하남시,감북동,2019-12,6522443,5387041,21.08
2728,경기도,하남시,감북동,2020-01,9512889,6522443,45.85
2729,경기도,하남시,감북동,2020-02,8865795,9512889,-6.80
2730,경기도,하남시,감북동,2020-03,18300279,8865795,106.41
2731,경기도,하남시,감일동,2019-09,609870,609870,0.00
2732,경기도,하남시,감일동,2019-10,1832325,609870,200.45
2733,경기도,하남시,감일동,2019-11,1089827,1832325,-40.52
2734,경기도,하남시,감일동,2019-12,2603562,1089827,138.90
2735,경기도,하남시,감일동,2020-01,2836374,2603562,8.94
2736,경기도,하남시,감일동,2020-02,1533770,2836374,-45.92
2737,경기도,하남시,감일동,2020-03,6086769,1533770,296.85
2738,경기도,하남시,길음제1동,2019-09,4653718,4653718,0.00
2739,경기도,하남시,길음제1동,2019-10,15335492,4653718,229.53
2740,경기도,하남시,길음제1동,2019-11,14267297,15335492,-6.97
2741,경기도,하남시,길음제1동,2019-12,15153255,14267297,6.21
2742,경기도,하남시,길음제1동,2020-01,15406092,15153255,1.67
2743,경기도,하남시,길음제1동,2020-02,17251170,15406092,11.98
2744,경기도,하남시,길음제1동,2020-03,32709403,17251170,89.61
2745,경기도,하남시,덕풍1동,2019-09,18252280,18252280,0.00
2746,경기도,하남시,덕풍1동,2019-10,74877997,18252280,310.24
2747,경기도,하남시,덕풍1동,2019-11,71665866,74877997,-4.29
2748,경기도,하남시,덕풍1동,2019-12,81592268,71665866,13.85
2749,경기도,하남시,덕풍1동,2020-01,88408701,81592268,8.35
2750,경기도,하남시,덕풍1동,2020-02,105114476,88408701,18.90
2751,경기도,하남시,덕풍1동,2020-03,157260090,105114476,49.61
2752,경기도,하남시,덕풍2동,2019-09,14376104,14376104,0.00
2753,경기도,하남시,덕풍2동,2019-10,66151656,14376104,360.15
2754,경기도,하남시,덕풍2동,2019-11,68623455,66151656,3.74
2755,경기도,하남시,덕풍2동,2019-12,73765912,68623455,7.49
2756,경기도,하남시,덕풍2동,2020-01,114142046,73765912,54.74
2757,경기도,하남시,덕풍2동,2020-02,111977462,114142046,-1.90
2758,경기도,하남시,덕풍2동,2020-03,139840253,111977462,24.88
2759,경기도,하남시,덕풍3동,2019-09,52717759,52717759,0.00
2760,경기도,하남시,덕풍3동,2019-10,208114584,52717759,294.77
2761,경기도,하남시,덕풍3동,2019-11,182233974,208114584,-12.44
2762,경기도,하남시,덕풍3동,2019-12,223166529,182233974,22.46
2763,경기도,하남시,덕풍3동,2020-01,238558416,223166529,6.90
2764,경기도,하남시,덕풍3동,2020-02,290127421,238558416,21.62
2765,경기도,하남시,덕풍3동,2020-03,385804454,290127421,32.98
2766,경기도,하남시,미사1동,2019-09,56359244,56359244,0.00
2767,경기도,하남시,미사1동,2019-10,216373917,56359244,283.92
2768,경기도,하남시,미사1동,2019-11,193715517,216373917,-10.47
2769,경기도,하남시,미사1동,2019-12,254520139,193715517,31.39
2770,경기도,하남시,미사1동,2020-01,250946382,254520139,-1.40
2771,경기도,하남시,미사1동,2020-02,314513222,250946382,25.33
2772,경기도,하남시,미사1동,2020-03,465690145,314513222,48.07
2773,경기도,하남시,미사2동,2019-09,63047528,63047528,0.00
2774,경기도,하남시,미사2동,2019-10,237071856,63047528,276.02
2775,경기도,하남시,미사2동,2019-11,238620652,237071856,0.65
2776,경기도,하남시,미사2동,2019-12,297046938,238620652,24.49
2777,경기도,하남시,미사2동,2020-01,309929926,297046938,4.34
2778,경기도,하남시,미사2동,2020-02,393923002,309929926,27.10
2779,경기도,하남시,미사2동,2020-03,574296172,393923002,45.79
2780,경기도,하남시,신장1동,2019-09,32461655,32461655,0.00
2781,경기도,하남시,신장1동,2019-10,142228561,32461655,338.14
2782,경기도,하남시,신장1동,2019-11,137722074,142228561,-3.17
2783,경기도,하남시,신장1동,2019-12,154062316,137722074,11.86
2784,경기도,하남시,신장1동,2020-01,170574591,154062316,10.72
2785,경기도,하남시,신장1동,2020-02,203460525,170574591,19.28
2786,경기도,하남시,신장1동,2020-03,255314006,203460525,25.49
2787,경기도,하남시,신장2동,2019-09,74701750,74701750,0.00
2788,경기도,하남시,신장2동,2019-10,290136605,74701750,288.39
2789,경기도,하남시,신장2동,2019-11,289213344,290136605,-0.32
2790,경기도,하남시,신장2동,2019-12,341113680,289213344,17.95
2791,경기도,하남시,신장2동,2020-01,378434177,341113680,10.94
2792,경기도,하남시,신장2동,2020-02,401980741,378434177,6.22
2793,경기도,하남시,신장2동,2020-03,545149702,401980741,35.62
2794,경기도,하남시,위례동,2019-09,424080,424080,0.00
2795,경기도,하남시,위례동,2019-10,1622900,424080,282.69
2796,경기도,하남시,위례동,2019-11,1783270,1622900,9.88
2797,경기도,하남시,위례동,2019-12,2413210,1783270,35.32
2798,경기도,하남시,위례동,2020-01,2724240,2413210,12.89
2799,경기도,하남시,위례동,2020-02,2034280,2724240,-25.33
2800,경기도,하남시,위례동,2020-03,3031890,2034280,49.04
2801,경기도,하남시,천현동,2019-09,23433896,23433896,0.00
2802,경기도,하남시,천현동,2019-10,100855944,23433896,330.38
2803,경기도,하남시,천현동,2019-11,92550471,100855944,-8.23
2804,경기도,하남시,천현동,2019-12,102514635,92550471,10.77
2805,경기도,하남시,천현동,2020-01,121002026,102514635,18.03
2806,경기도,하남시,천현동,2020-02,141986711,121002026,17.34
2807,경기도,하남시,천현동,2020-03,215960857,141986711,52.10
2808,경기도,하남시,초이동,2019-09,6070654,6070654,0.00
2809,경기도,하남시,초이동,2019-10,24318580,6070654,300.59
2810,경기도,하남시,초이동,2019-11,21316025,24318580,-12.35
2811,경기도,하남시,초이동,2019-12,26873921,21316025,26.07
2812,경기도,하남시,초이동,2020-01,27571556,26873921,2.60
2813,경기도,하남시,초이동,2020-02,43223072,27571556,56.77
2814,경기도,하남시,초이동,2020-03,57464826,43223072,32.95
2815,경기도,하남시,춘궁동,2019-09,8652660,8652660,0.00
2816,경기도,하남시,춘궁동,2019-10,34572940,8652660,299.56
2817,경기도,하남시,춘궁동,2019-11,35829552,34572940,3.63
2818,경기도,하남시,춘궁동,2019-12,37863263,35829552,5.68
2819,경기도,하남시,춘궁동,2020-01,53525568,37863263,41.37
2820,경기도,하남시,춘궁동,2020-02,58033090,53525568,8.42
2821,경기도,하남시,춘궁동,2020-03,93657511,58033090,61.39
2822,경기도,하남시,풍산동,2019-09,46611210,46611210,0.00
2823,경기도,하남시,풍산동,2019-10,185140710,46611210,297.20
2824,경기도,하남시,풍산동,2019-11,189166318,185140710,2.17
2825,경기도,하남시,풍산동,2019-12,229480435,189166318,21.31
2826,경기도,하남시,풍산동,2020-01,231017923,229480435,0.67
2827,경기도,하남시,풍산동,2020-02,285049094,231017923,23.39
2828,경기도,하남시,풍산동,2020-03,417074281,285049094,46.32
2829,경기도,화성시,곡선동,2019-10,136000,136000,0.00
2830,경기도,화성시,곡선동,2019-11,230000,136000,69.12
2831,경기도,화성시,곡선동,2020-01,113920,230000,-50.47
2832,경기도,화성시,곡선동,2020-02,116950,113920,2.66
2833,경기도,화성시,곡선동,2020-03,352000,116950,200.98
2834,경기도,화성시,기배동,2019-09,2303590,2303590,0.00
2835,경기도,화성시,기배동,2019-10,6899028,2303590,199.49
2836,경기도,화성시,기배동,2019-11,6049080,6899028,-12.32
2837,경기도,화성시,기배동,2019-12,7674442,6049080,26.87
2838,경기도,화성시,기배동,2020-01,9870708,7674442,28.62
2839,경기도,화성시,기배동,2020-02,10692200,9870708,8.32
2840,경기도,화성시,기배동,2020-03,13866028,10692200,29.68
2841,경기도,화성시,남양읍,2019-09,22314864,22314864,0.00
2842,경기도,화성시,남양읍,2019-10,76003061,22314864,240.59
2843,경기도,화성시,남양읍,2019-11,74447036,76003061,-2.05
2844,경기도,화성시,남양읍,2019-12,105336730,74447036,41.49
2845,경기도,화성시,남양읍,2020-01,110563278,105336730,4.96
2846,경기도,화성시,남양읍,2020-02,173812628,110563278,57.21
2847,경기도,화성시,남양읍,2020-03,230562525,173812628,32.65
2848,경기도,화성시,동탄1동,2019-09,116649643,116649643,0.00
2849,경기도,화성시,동탄1동,2019-10,360112328,116649643,208.71
2850,경기도,화성시,동탄1동,2019-11,336891422,360112328,-6.45
2851,경기도,화성시,동탄1동,2019-12,446866216,336891422,32.64
2852,경기도,화성시,동탄1동,2020-01,455845070,446866216,2.01
2853,경기도,화성시,동탄1동,2020-02,522871858,455845070,14.70
2854,경기도,화성시,동탄1동,2020-03,577816134,522871858,10.51
2855,경기도,화성시,동탄2동,2019-09,42812713,42812713,0.00
2856,경기도,화성시,동탄2동,2019-10,126282251,42812713,194.96
2857,경기도,화성시,동탄2동,2019-11,121217912,126282251,-4.01
2858,경기도,화성시,동탄2동,2019-12,163296492,121217912,34.71
2859,경기도,화성시,동탄2동,2020-01,172644165,163296492,5.72
2860,경기도,화성시,동탄2동,2020-02,199281755,172644165,15.43
2861,경기도,화성시,동탄2동,2020-03,214238364,199281755,7.51
2862,경기도,화성시,동탄3동,2019-09,34833290,34833290,0.00
2863,경기도,화성시,동탄3동,2019-10,99932387,34833290,186.89
2864,경기도,화성시,동탄3동,2019-11,106676140,99932387,6.75
2865,경기도,화성시,동탄3동,2019-12,137123176,106676140,28.54
2866,경기도,화성시,동탄3동,2020-01,126529170,137123176,-7.73
2867,경기도,화성시,동탄3동,2020-02,150181185,126529170,18.69
2868,경기도,화성시,동탄3동,2020-03,150895249,150181185,0.48
2869,경기도,화성시,동탄4동,2019-09,50289750,50289750,0.00
2870,경기도,화성시,동탄4동,2019-10,142098650,50289750,182.56
2871,경기도,화성시,동탄4동,2019-11,145218604,142098650,2.20
2872,경기도,화성시,동탄4동,2019-12,193832664,145218604,33.48
2873,경기도,화성시,동탄4동,2020-01,179047140,193832664,-7.63
2874,경기도,화성시,동탄4동,2020-02,193209042,179047140,7.91
2875,경기도,화성시,동탄4동,2020-03,232222960,193209042,20.19
2876,경기도,화성시,동탄5동,2019-09,36892450,36892450,0.00
2877,경기도,화성시,동탄5동,2019-10,124252179,36892450,236.80
2878,경기도,화성시,동탄5동,2019-11,104037420,124252179,-16.27
2879,경기도,화성시,동탄5동,2019-12,144591030,104037420,38.98
2880,경기도,화성시,동탄5동,2020-01,135948250,144591030,-5.98
2881,경기도,화성시,동탄5동,2020-02,166179934,135948250,22.24
2882,경기도,화성시,동탄5동,2020-03,185266970,166179934,11.49
2883,경기도,화성시,동탄6동,2019-09,40247447,40247447,0.00
2884,경기도,화성시,동탄6동,2019-10,116641770,40247447,189.81
2885,경기도,화성시,동탄6동,2019-11,122553290,116641770,5.07
2886,경기도,화성시,동탄6동,2019-12,144003765,122553290,17.50
2887,경기도,화성시,동탄6동,2020-01,132964396,144003765,-7.67
2888,경기도,화성시,동탄6동,2020-02,172061336,132964396,29.40
2889,경기도,화성시,동탄6동,2020-03,208199498,172061336,21.00
2890,경기도,화성시,동탄7동,2019-09,38953525,38953525,0.00
2891,경기도,화성시,동탄7동,2019-10,130512071,38953525,235.05
2892,경기도,화성시,동탄7동,2019-11,114423150,130512071,-12.33
2893,경기도,화성시,동탄7동,2019-12,152417180,114423150,33.20
2894,경기도,화성시,동탄7동,2020-01,173073640,152417180,13.55
2895,경기도,화성시,동탄7동,2020-02,213214544,173073640,23.19
2896,경기도,화성시,동탄7동,2020-03,289996638,213214544,36.01
2897,경기도,화성시,동탄8동,2019-09,7410130,7410130,0.00
2898,경기도,화성시,동탄8동,2019-10,22421357,7410130,202.58
2899,경기도,화성시,동탄8동,2019-11,20943567,22421357,-6.59
2900,경기도,화성시,동탄8동,2019-12,28344299,20943567,35.34
2901,경기도,화성시,동탄8동,2020-01,31713424,28344299,11.89
2902,경기도,화성시,동탄8동,2020-02,47976979,31713424,51.28
2903,경기도,화성시,동탄8동,2020-03,60439566,47976979,25.98
2904,경기도,화성시,마도면,2019-09,766230,766230,0.00
2905,경기도,화성시,마도면,2019-10,6021643,766230,685.88
2906,경기도,화성시,마도면,2019-11,6300946,6021643,4.64
2907,경기도,화성시,마도면,2019-12,8445500,6300946,34.04
2908,경기도,화성시,마도면,2020-01,5039705,8445500,-40.33
2909,경기도,화성시,마도면,2020-02,7467200,5039705,48.17
2910,경기도,화성시,마도면,2020-03,9470385,7467200,26.83
2911,경기도,화성시,매송면,2019-09,1712700,1712700,0.00
2912,경기도,화성시,매송면,2019-10,3414410,1712700,99.36
2913,경기도,화성시,매송면,2019-11,2862920,3414410,-16.15
2914,경기도,화성시,매송면,2019-12,5003750,2862920,74.78
2915,경기도,화성시,매송면,2020-01,5207190,5003750,4.07
2916,경기도,화성시,매송면,2020-02,7947320,5207190,52.62
2917,경기도,화성시,매송면,2020-03,7813423,7947320,-1.68
2918,경기도,화성시,반월동,2019-09,17054490,17054490,0.00
2919,경기도,화성시,반월동,2019-10,42920899,17054490,151.67
2920,경기도,화성시,반월동,2019-11,41062177,42920899,-4.33
2921,경기도,화성시,반월동,2019-12,56108851,41062177,36.64
2922,경기도,화성시,반월동,2020-01,69679446,56108851,24.19
2923,경기도,화성시,반월동,2020-02,81911740,69679446,17.56
2924,경기도,화성시,반월동,2020-03,86063219,81911740,5.07
2925,경기도,화성시,병점1동,2019-09,10372390,10372390,0.00
2926,경기도,화성시,병점1동,2019-10,37863105,10372390,265.04
2927,경기도,화성시,병점1동,2019-11,32201240,37863105,-14.95
2928,경기도,화성시,병점1동,2019-12,41213660,32201240,27.99
2929,경기도,화성시,병점1동,2020-01,48644780,41213660,18.03
2930,경기도,화성시,병점1동,2020-02,57725260,48644780,18.67
2931,경기도,화성시,병점1동,2020-03,57345927,57725260,-0.66
2932,경기도,화성시,병점2동,2019-09,11065910,11065910,0.00
2933,경기도,화성시,병점2동,2019-10,40629120,11065910,267.16
2934,경기도,화성시,병점2동,2019-11,37710140,40629120,-7.18
2935,경기도,화성시,병점2동,2019-12,50771240,37710140,34.64
2936,경기도,화성시,병점2동,2020-01,57566155,50771240,13.38
2937,경기도,화성시,병점2동,2020-02,68869990,57566155,19.64
2938,경기도,화성시,병점2동,2020-03,72942200,68869990,5.91
2939,경기도,화성시,봉담읍,2019-09,41878250,41878250,0.00
2940,경기도,화성시,봉담읍,2019-10,157811787,41878250,276.83
2941,경기도,화성시,봉담읍,2019-11,144837282,157811787,-8.22
2942,경기도,화성시,봉담읍,2019-12,166788330,144837282,15.16
2943,경기도,화성시,봉담읍,2020-01,176799050,166788330,6.00
2944,경기도,화성시,봉담읍,2020-02,222659247,176799050,25.94
2945,경기도,화성시,봉담읍,2020-03,287155731,222659247,28.97
